id,parameter_set_id,source,qualifier,amount,units
62603,9139,Incentive,max,1500.0000,$
62604,9140,Incentive,,50.0000,$/Unit
62605,9140,Incentive,max,500.0000,$/Unit
62606,9141,Incentive,min,500.0000,$/ton
62607,9141,Incentive,max,750.0000,$/ton
62608,9141,Incentive,max,7500.0000,$
62609,9142,Incentive,min,200.0000,$
62610,9142,Incentive,max,650.0000,$
62611,9143,Incentive,,100.0000,$/kWh
62612,4050,Incentive,max,2500.0000,$
62613,4050,Incentive,min,300.0000,$
62614,9144,Incentive,min,2500.0000,$
62615,9144,Incentive,max,5000.0000,$
62637,7738,Incentive,,250.0000,$
62638,7739,Incentive,min,200.0000,$/ton
62639,7739,Incentive,max,750.0000,$/ton
62640,7740,Incentive,min,150.0000,$/ton
62641,7740,Incentive,max,500.0000,$/ton
62642,7742,Incentive,max,750.0000,$
62643,9145,Incentive,max,500.0000,$
62672,6842,Incentive,min,50.0000,"% of cost"
62673,6842,Incentive,max,100.0000,"% of cost"
62674,7720,Incentive,max,500.0000,$
62675,7721,Incentive,min,200.0000,$
62676,7721,Incentive,max,500.0000,$
62677,8181,Incentive,,75.0000,"% of cost"
62678,8181,Incentive,max,5000.0000,$
62679,8185,Incentive,,75.0000,"% of cost"
62680,8185,Incentive,max,4000.0000,$
62681,8186,Incentive,,75.0000,"% of cost"
62682,8186,Incentive,max,9500.0000,$
62698,7715,Incentive,min,500.0000,$/Unit
62699,7715,Incentive,max,1500.0000,$/Unit
62700,7716,Incentive,,800.0000,$/Unit
62701,7717,Incentive,,750.0000,$/ton
62702,7719,Incentive,,50.0000,$
62703,8230,Incentive,,25.0000,"% of cost"
62704,8230,Incentive,max,2500.0000,$
62705,8231,Incentive,,25.0000,"% of cost"
62706,8231,Incentive,max,5000.0000,$
62737,7706,Incentive,,50.0000,"% of cost"
62738,7706,Incentive,max,750.0000,$
62739,7708,Incentive,min,300.0000,$/ton
62740,7708,Incentive,max,500.0000,$/ton
62741,7709,Incentive,min,150.0000,$/ton
62742,7709,Incentive,max,750.0000,$/ton
62743,7710,Incentive,,50.0000,$/Unit
62744,7711,Incentive,,250.0000,$
62745,7711,Incentive,,50.0000,"% of cost"
62746,9147,Incentive,,50.0000,"% of cost"
62747,9147,Incentive,max,500.0000,$
62748,9148,Incentive,max,30000.0000,$
62757,6855,Incentive,max,2000.0000,$
62768,7700,Incentive,min,50.0000,$
62769,7700,Incentive,max,750.0000,$
62770,7701,Incentive,,150.0000,$/ton
62771,7702,Incentive,,50.0000,$/Unit
62772,7703,Incentive,,50.0000,$/Unit
62773,7704,Incentive,max,250.0000,$
62774,7705,Incentive,,50.0000,$/horsepower
62775,9149,Incentive,min,400.0000,$/ton
62776,9149,Incentive,max,750.0000,$/ton
62777,9150,Incentive,max,250.0000,$
62781,7698,Incentive,min,800.0000,$/ton
62782,7698,Incentive,max,1200.0000,$/ton
62783,7699,Incentive,,1200.0000,$/ton
62784,7781,Incentive,max,5000.0000,$
62785,6814,Incentive,min,2500.0000,$
62786,6814,Incentive,max,5000.0000,$
62787,6815,Incentive,min,1500.0000,$
62788,6815,Incentive,max,3000.0000,$
62789,7696,Incentive,min,150.0000,$/Unit
62790,7696,Incentive,max,250.0000,$/Unit
62791,7696,Incentive,,1000.0000,$/MBTUh
62792,7697,Incentive,min,250.0000,$
62793,7697,Incentive,max,1000.0000,$
62801,5362,Incentive,min,500.0000,$/Unit
62802,5362,Incentive,max,600.0000,$/Unit
62803,5363,Incentive,,100.0000,$/Unit
62804,5364,Incentive,min,25.0000,$/Unit
62805,5364,Incentive,max,100.0000,$/Unit
62806,6520,Incentive,min,250.0000,$/Unit
62807,6520,Incentive,max,350.0000,$/Unit
62816,7794,Incentive,max,2500.0000,$
62817,7794,Incentive,max,25.0000,"% of cost"
62818,7795,Incentive,max,5000.0000,$
62819,7795,Incentive,max,25.0000,"% of cost"
62820,2041,Incentive,max,25000.0000,$
62821,8111,Incentive,max,9000.0000,$
62822,8112,Incentive,max,5000.0000,$
62823,8116,Incentive,min,1000.0000,$
62824,8116,Incentive,max,20000.0000,$
62825,8116,Incentive,max,8.0000,Years
62826,8116,Incentive,,1.0000,%
62827,9151,Incentive,min,1000.0000,$
62828,9151,Incentive,max,20000.0000,$
62829,9151,Incentive,max,10.0000,Years
62830,9151,Incentive,,1.0000,%
62831,9152,Incentive,min,1000.0000,$
62832,9152,Incentive,max,20000.0000,$
62833,9152,Incentive,max,20000.0000,$
62834,9152,Incentive,max,5.0000,Years
62835,9152,Incentive,,1.0000,%
62836,9153,Incentive,min,1000.0000,$
62837,9153,Incentive,max,20000.0000,$
62838,9153,Incentive,max,10.0000,Years
62839,9153,Incentive,,1.0000,%
62840,9154,Incentive,min,1000.0000,$
62841,9154,Incentive,max,5000.0000,$
62842,9154,Incentive,max,5.0000,Years
62843,9154,Incentive,,1.0000,%
62844,9155,Incentive,min,5000.0000,$
62845,9155,Incentive,max,20000.0000,$
62846,9155,Incentive,max,10.0000,Years
62847,9155,Incentive,,1.0000,%
62848,9156,Incentive,min,1000.0000,$
62849,9156,Incentive,max,20000.0000,$
62850,9156,Incentive,max,5.0000,Years
62851,9156,Incentive,,1.0000,%
62852,9157,Incentive,min,1000.0000,$
62853,9157,Incentive,max,20000.0000,$
62854,9157,Incentive,max,10.0000,Years
62855,9157,Incentive,,1.0000,%
62856,2173,Incentive,max,100.0000,"% of cost"
62857,2173,Incentive,min,250000.0000,$
62858,2173,Incentive,max,10.0000,Years
62865,7686,Incentive,,60.0000,$
62866,7687,Incentive,max,500.0000,$
62867,7687,Incentive,min,60.0000,
62868,7688,Incentive,min,1.0000,"$/square foot"
62869,7688,Incentive,max,1.5000,"$/square foot"
62870,7689,Incentive,min,600.0000,$
62871,7689,Incentive,max,3000.0000,$
62872,9158,Incentive,,400.0000,$
62873,9159,Incentive,min,250.0000,$
62874,9159,Incentive,max,450.0000,$
62875,9160,Incentive,max,1500.0000,$
62876,9161,Incentive,max,1000.0000,$
62877,9162,Incentive,max,1000.0000,$
62878,8140,Incentive,max,500000.0000,$
62883,9163,Incentive,min,500.0000,$
62884,9163,Incentive,max,3000.0000,$
62885,9163,Incentive,max,3.0000,Years
62886,9163,Incentive,,0.0000,%
62887,9164,Incentive,min,300.0000,$
62888,9164,Incentive,max,5000.0000,$
62889,9164,Incentive,max,3.0000,Years
62890,9164,Incentive,,0.0000,%
62909,3390,Incentive,,125.0000,$/Unit
62910,3391,Incentive,min,200.0000,$/Unit
62911,3391,Incentive,max,300.0000,$/Unit
62912,3392,Incentive,max,50.0000,%
62913,3392,Incentive,max,5000.0000,$
62914,3393,Incentive,,50.0000,$/Unit
62915,9165,Incentive,,200.0000,$
62926,3841,Incentive,max,30000.0000,$
62927,3843,Incentive,max,750.0000,$/ton
62928,3843,Incentive,min,150.0000,$/ton
62929,3844,Incentive,max,500.0000,$/ton
62930,3844,Incentive,min,150.0000,$/ton
62931,7048,Incentive,,50.0000,"% of cost"
62932,7048,Incentive,max,250.0000,$
62933,7051,Incentive,max,50.0000,$
62934,9166,Incentive,,100.0000,%
62935,6048,Incentive,,300.0000,$
62936,2152,Incentive,min,700.0000,$/Unit
62937,2152,Incentive,max,800.0000,$
62938,2153,Incentive,max,800.0000,$
62939,2153,Incentive,min,600.0000,$/Unit
62940,2154,Incentive,,300.0000,$/Unit
62941,2155,Incentive,,500.0000,$/Unit
62942,9167,Incentive,min,25.0000,$
62943,9167,Incentive,max,700.0000,$
62944,9168,Incentive,,50.0000,$
62945,9169,Incentive,,25.0000,$
62946,9170,Incentive,max,40.0000,$
62947,9171,Incentive,,50.0000,$
62948,9172,Incentive,,400.0000,$
62949,9173,Incentive,,300.0000,$
62950,9174,Incentive,,50.0000,$
62959,9175,Incentive,min,2.5000,$/Unit
62960,9175,Incentive,max,225.0000,$/Unit
62961,9176,Incentive,,20.0000,$
62962,9177,Incentive,,75.0000,$/horsepower
62963,9178,Incentive,min,65.0000,$/ton
62964,9178,Incentive,max,70.0000,$/ton
62965,9179,Incentive,min,0.2500,$/Unit
62966,9179,Incentive,max,200.0000,$/Unit
62967,9180,Incentive,,40.0000,$
62968,9181,Incentive,,600.0000,$
62969,9182,Incentive,min,500.0000,$
62970,9182,Incentive,max,1000.0000,$
62971,9183,Incentive,min,100.0000,$
62972,9183,Incentive,,125.0000,$
62989,3791,Incentive,max,250.0000,$
62990,8174,Incentive,max,110.0000,$
62991,8175,Incentive,,100.0000,$
62992,8176,Incentive,,100.0000,$
62993,8177,Incentive,max,100.0000,$
62994,8178,Incentive,max,400.0000,$
62995,8179,Incentive,,400.0000,$
62996,8180,Incentive,min,350.0000,$
62997,8180,Incentive,max,450.0000,$
63004,9185,Incentive,max,1000.0000,$
63005,9186,Incentive,,500.0000,$
63006,9187,Incentive,min,800.0000,$
63007,9187,Incentive,max,6000.0000,$
63008,9188,Incentive,,900.0000,$
63009,9189,Incentive,max,1000.0000,$
63010,364,Incentive,,500.0000,$/Unit
63011,9190,Incentive,min,600.0000,$
63012,9190,Incentive,max,800.0000,$
63013,9191,Incentive,min,550.0000,$
63014,9191,Incentive,max,1500.0000,$
63015,9192,Incentive,,500.0000,$
63016,9193,Incentive,min,0.5000,"$/square foot"
63017,9193,Incentive,max,0.8000,"$/square foot"
63022,3894,Incentive,min,1.0000,$/Unit
63023,3894,Incentive,max,100.0000,$/Unit
63024,6757,Incentive,min,70.0000,$
63025,6757,Incentive,max,100.0000,$
63026,1341,Incentive,,200.0000,$
63039,3296,Incentive,min,325.0000,$/Unit
63040,3296,Incentive,max,425.0000,$/Unit
63041,3297,Incentive,max,1000.0000,$
63042,6756,Incentive,min,115.0000,$/Unit
63043,6756,Incentive,max,300.0000,$/Unit
63044,7682,Incentive,max,200.0000,$
63104,9195,Incentive,min,200.0000,$
63105,9195,Incentive,max,3000.0000,$
63106,9196,Incentive,min,425.0000,$
63107,9196,Incentive,max,3500.0000,$
63108,9197,Incentive,min,150.0000,$
63109,9197,Incentive,max,2000.0000,$
63110,9198,Incentive,min,375.0000,$
63111,9198,Incentive,max,420.0000,$
63112,9199,Incentive,min,100.0000,$
63113,9199,Incentive,max,1000.0000,$
63114,9200,Incentive,,50.0000,$
63128,1441,Incentive,min,250.0000,$/Unit
63129,1441,Incentive,max,2000.0000,$/Unit
63130,1442,Incentive,min,250.0000,$
63131,1442,Incentive,max,1800.0000,$
63132,1443,Incentive,,800.0000,$/Unit
63133,7681,Incentive,,75.0000,$
63134,9201,Incentive,,,
63135,3422,Incentive,,50.0000,$/Unit
63136,3423,Incentive,,25.0000,$/Unit
63137,3424,Incentive,,25.0000,$/Unit
63138,3425,Incentive,,75.0000,$/Unit
63139,6039,Incentive,,25.0000,$/Unit
63140,6040,Incentive,,100.0000,$/Unit
63141,6041,Incentive,min,25.0000,$/Unit
63142,6041,Incentive,min,50.0000,$/Unit
63155,9202,Incentive,max,33.0000,$
63156,9203,Incentive,,110.0000,$
63157,9204,Incentive,,165.0000,$
63158,9205,Incentive,,80.0000,$
63159,9206,Incentive,,200.0000,$
63160,9207,Incentive,min,80.0000,$
63161,9207,Incentive,max,165.0000,$
63162,9208,Incentive,,50.0000,$
63163,9209,Incentive,,300.0000,$
63164,9210,Incentive,max,400.0000,$
63165,9211,Incentive,min,80.0000,$
63166,9211,Incentive,max,200.0000,$
63225,9215,Incentive,min,200.0000,$
63226,9215,Incentive,max,1200.0000,$
63227,9216,Incentive,,800.0000,$
63228,9217,Incentive,min,0.1200,"$/square foot"
63229,9217,Incentive,max,2.0000,"$/square foot"
63230,9218,Incentive,min,0.2100,"$/square foot"
63231,9218,Incentive,max,1.2900,"$/square foot"
63232,9219,Incentive,,2.0000,"$/square foot"
63233,9220,Incentive,min,6.0000,"$/square foot"
63234,9220,Incentive,max,12.0000,"$/square foot"
63235,9221,Incentive,,40.0000,$
63236,9222,Incentive,min,800.0000,$
63237,9222,Incentive,max,900.0000,$
63238,9223,Incentive,,300.0000,$
63255,9224,Incentive,,800.0000,$
63256,9225,Incentive,min,200.0000,$
63257,9225,Incentive,max,250.0000,$
63258,9226,Incentive,,1000.0000,$
63259,9227,Incentive,min,200.0000,$
63260,9227,Incentive,max,1200.0000,$
63261,9228,Incentive,min,0.5000,"$/square foot"
63262,9228,Incentive,max,2.0000,"$/square foot"
63263,9229,Incentive,,0.8500,"$/square foot"
63264,9230,Incentive,,2.0000,"$/square foot"
63265,9231,Incentive,min,700.0000,$
63266,9231,Incentive,max,900.0000,$
63267,9232,Incentive,,30.0000,$
63268,9233,Incentive,,50.0000,$
63269,9234,Incentive,min,1200.0000,$
63270,9234,Incentive,max,1400.0000,$
63271,9235,Incentive,min,40.0000,$/Unit
63272,9235,Incentive,max,500.0000,$/Unit
63273,9236,Incentive,min,200.0000,$
63274,9236,Incentive,max,250.0000,$
63275,9237,Incentive,max,40.0000,$
63276,9238,Incentive,max,15000.0000,$
63277,9239,Incentive,min,300.0000,$
63278,9239,Incentive,max,450.0000,$
63279,9240,Incentive,min,100.0000,$
63280,9240,Incentive,max,1000.0000,$
63283,6854,Incentive,min,1000.0000,$/Unit
63284,6854,Incentive,max,4000.0000,$/Unit
63285,9241,Incentive,min,2.0000,$
63286,9241,Incentive,,620.0000,$
63287,9242,Incentive,min,150.0000,$/ton
63288,9242,Incentive,max,700.0000,$/ton
63289,9243,Incentive,,150.0000,$
63290,9244,Incentive,min,0.2500,"$/square foot"
63291,9244,Incentive,max,0.6000,"$/square foot"
63292,9245,Incentive,,9.0000,"$/square foot"
63293,9246,Incentive,min,800.0000,$
63294,9246,Incentive,max,1100.0000,$
63295,9247,Incentive,max,50.0000,"% of cost"
63296,9248,Incentive,max,50.0000,"% of cost"
63297,9249,Incentive,max,50.0000,"% of cost"
63298,9250,Incentive,max,0.1800,$/kWh
63299,9250,Incentive,max,50.0000,"% of cost"
63302,6742,Incentive,min,5.2500,$/ton
63303,6742,Incentive,max,7.5000,$/ton
63304,6743,Incentive,,70.0000,$/horsepower
63305,6744,Incentive,min,30.0000,$/horsepower
63306,6744,Incentive,max,70.0000,$/horsepower
63307,6747,Incentive,,0.5000,"$/square foot"
63308,6748,Incentive,,0.0200,$/kWh
63309,6748,Incentive,max,75.0000,"% of cost"
63310,6749,Incentive,,0.0200,$/kWh
63311,6749,Incentive,max,75.0000,"% of cost"
63312,6750,Incentive,min,20.0000,$/Unit
63313,6750,Incentive,max,195.0000,$/Unit
63314,6751,Incentive,min,0.1000,"$/square foot"
63315,6751,Incentive,max,0.3000,"$/square foot"
63316,6752,Incentive,min,2.2500,$/Unit
63317,6752,Incentive,max,50.0000,$/Unit
63318,6753,Incentive,min,200.0000,$/Unit
63319,6753,Incentive,max,250.0000,$/Unit
63341,9251,Incentive,,20.0000,$/ton
63342,9252,Incentive,min,100.0000,$
63343,9252,Incentive,max,200.0000,$
63344,9253,Incentive,min,50.0000,$/Unit
63345,9253,Incentive,max,2000.0000,$/Unit
63346,9254,Incentive,min,100.0000,$/Unit
63347,9254,Incentive,max,250.0000,$/Unit
63348,9255,Incentive,min,100.0000,$/Unit
63349,9255,Incentive,max,250.0000,$/Unit
63350,9256,Incentive,,80.0000,$/ton
63351,9257,Incentive,,250.0000,$/ton
63352,9258,Incentive,,80.0000,$
63353,9259,Incentive,,50.0000,$
63354,9260,Incentive,min,5.0000,$/Unit
63355,9260,Incentive,max,200.0000,$/Unit
63364,876,Incentive,,30.0000,%
63365,198,Incentive,,0.0275,"$/kWh (10 years)"
63366,8433,Incentive,,0.0150,"$/kWh (10 years)"
63391,9268,Incentive,,150.0000,$/Unit
63392,9269,Incentive,min,150.0000,$/ton
63393,9269,Incentive,max,700.0000,$/ton
63394,9270,Incentive,,1000.0000,$/ton
63395,9271,Incentive,min,100.0000,$/ton
63396,9271,Incentive,max,600.0000,$/ton
63397,9272,Incentive,min,0.5000,"$/square foot"
63398,9272,Incentive,max,2.5000,"$/square foot"
63399,9273,Incentive,min,3.0000,$
63400,9273,Incentive,max,9.0000,$
63401,9274,Incentive,min,9.0000,$
63402,9274,Incentive,max,200.0000,$
63410,9275,Incentive,min,0.7500,$
63411,9275,Incentive,max,7.5000,$
63412,9276,Incentive,,0.4000,"$/square foot"
63413,9277,Incentive,,0.5000,"$/square foot"
63414,9278,Incentive,,1.5000,"$/square foot"
63415,9279,Incentive,min,40.0000,$/Unit
63416,9279,Incentive,max,100.0000,$/Unit
63419,9280,Incentive,,75.0000,$
63420,9281,Incentive,,300.0000,$
63421,5074,Incentive,min,5000.0000,$
63422,5074,Incentive,max,250000.0000,$
63423,5075,Incentive,min,5000.0000,$
63424,5075,Incentive,max,999999.9999,$
63425,6788,Incentive,,1000.0000,$
63426,7619,Incentive,,2500.0000,$
63427,6786,Incentive,,70.0000,"% of cost"
63428,6786,Incentive,max,3000.0000,$
63429,6787,Incentive,,90.0000,"% of cost"
63430,6787,Incentive,max,3000.0000,$
63431,7620,Incentive,,75.0000,"% of cost"
63432,7620,Incentive,max,4000.0000,$
63433,6857,Incentive,max,4000.0000,$
63434,6824,Incentive,max,3000.0000,$
63435,6825,Incentive,max,4000.0000,$
63436,7034,Incentive,min,15000.0000,$
63437,7034,Incentive,max,175000.0000,$
63438,6827,Incentive,max,70.0000,"% of cost"
63439,6827,Incentive,max,4000.0000,$
63440,2393,Incentive,,0.7000,$/W
63441,2393,Incentive,max,6000.0000,$
63442,2394,Incentive,,0.7500,$/W
63443,2394,Incentive,max,35000.0000,$
63444,2395,Incentive,,1.0000,"$/first year kWh savings"
63445,2395,Incentive,max,5000.0000,$
63446,2396,Incentive,,800.0000,$/ton
63447,2396,Incentive,max,5000.0000,$
63448,4356,Incentive,,0.7000,$/W
63449,4356,Incentive,max,30000.0000,$
63450,4357,Incentive,,0.8500,$/W
63451,4357,System,max,5.0000,kW
63452,4357,Incentive,,0.2500,$/W
63453,4357,System,max,50.0000,kW
63454,4357,Incentive,max,15000.0000,$
63455,7060,Incentive,,2.0000,"$/first year kWh savings"
63456,7060,Incentive,max,10000.0000,$
63457,7574,Incentive,,1.0000,"$/first year kWh savings"
63458,7574,Incentive,max,10000.0000,$
63459,6877,Incentive,,50.0000,"% of cost"
63460,6877,Incentive,max,700.0000,$
63461,6878,Incentive,,50.0000,"% of cost"
63462,6878,Incentive,max,5000.0000,$
63465,9282,Incentive,,500.0000,$/Unit
63466,9283,Incentive,max,0.6000,$
63467,9284,Incentive,,2.0000,"$/square foot"
63468,9285,Incentive,,100.0000,$/ton
63469,9286,Incentive,,1500.0000,$/Unit
63470,9287,Incentive,,200.0000,$/Unit
63471,3691,Incentive,,150.0000,$/Unit
63472,3692,Incentive,min,300.0000,$/Unit
63473,3692,Incentive,max,400.0000,$/Unit
63474,7230,Incentive,,500.0000,$/Unit
63475,9288,Incentive,max,200.0000,$
63476,5922,Incentive,,400.0000,$/Unit
63477,57,Incentive,,150.0000,$/Unit
63478,58,Incentive,min,100.0000,$/ton
63479,58,Incentive,max,400.0000,$
63481,4,Incentive,,30.0000,"% of cost"
63482,6970,Incentive,min,3750.0000,$
63483,6970,Incentive,max,7500.0000,$
63486,7480,Incentive,,30.0000,"% of cost"
63487,7480,Incentive,max,4000.0000,$
63494,3695,Incentive,,350.0000,$/Unit
63495,3696,Incentive,min,35.0000,$/Unit
63496,3696,Incentive,max,50.0000,$/Unit
63497,3697,Incentive,,250.0000,$/Unit
63498,3698,Incentive,,25.0000,$/Unit
63499,5923,Incentive,,300.0000,$/Unit
63507,3261,Incentive,,250.0000,$/Unit
63518,3140,Incentive,max,300.0000,$/Unit
63519,3141,Incentive,max,250.0000,$/Unit
63520,3142,Incentive,,50.0000,$/Unit
63521,3688,Incentive,min,175.0000,$/Unit
63522,3688,Incentive,max,225.0000,$/Unit
63523,3689,Incentive,min,150.0000,$/Unit
63524,3689,Incentive,max,200.0000,$/Unit
63525,3690,Incentive,,50.0000,$/Unit
63561,9289,Incentive,min,0.1000,"$/square foot"
63562,9289,Incentive,max,0.3000,"$/square foot"
63563,9290,Incentive,,25.0000,$/Unit
63564,9291,Incentive,min,25.0000,$/ton
63565,9291,Incentive,max,100.0000,$/ton
63566,9292,Incentive,min,40.0000,$/ton
63567,9292,Incentive,max,80.0000,$/ton
63568,9293,Incentive,,0.0500,"$/square foot"
63569,9294,Incentive,min,60.0000,$
63570,9294,Incentive,max,120.0000,$
63571,9295,Incentive,min,125.0000,$/horsepower
63572,9295,Incentive,max,250.0000,$/horsepower
63573,9296,Incentive,,200.0000,$/Unit
63574,9297,Incentive,min,100.0000,$/Unit
63575,9297,Incentive,max,300.0000,$/Unit
63576,9298,Incentive,,0.2000,$/kWh
63592,4245,Incentive,,0.3000,"$/first year kWh savings"
63593,4245,Incentive,,540.0000,$/kW
63594,4245,Incentive,max,75.0000,"% of cost"
63595,7148,Incentive,min,0.5500,$/Unit
63596,7148,Incentive,max,10.0000,$/Unit
63608,7149,Incentive,min,0.0400,"$/first year kWh savings"
63609,7149,Incentive,max,0.2600,"$/first year kWh savings"
63610,7150,Incentive,,0.0500,"$/square foot"
63611,7151,Incentive,min,0.4000,"$/square foot"
63612,7151,Incentive,max,0.5500,"$/square foot"
63613,7152,Incentive,,200.0000,$/Unit
63614,7153,Incentive,,2000.0000,$/Unit
63615,9299,Incentive,min,10.0000,$
63616,9299,Incentive,max,200.0000,$
63617,9300,Incentive,min,5.0000,$
63618,9300,Incentive,max,800.0000,$
63619,7242,Incentive,,2.5000,"$/square foot"
63620,4239,Incentive,max,0.2000,"$/first year kWh savings"
63621,4239,Incentive,max,70.0000,"% of cost"
63622,4242,Incentive,max,0.1800,"$/first year kWh savings"
63623,4242,Incentive,max,70.0000,"% of cost"
63636,9301,Incentive,min,40.0000,$/ton
63637,9301,Incentive,max,50.0000,$/ton
63638,9302,Incentive,min,1600.0000,$
63639,9302,Incentive,max,3500.0000,$
63640,9303,Incentive,,50.0000,$/ton
63641,9304,Incentive,,0.0300,$/kWh
63642,9305,Incentive,min,50.0000,$
63643,9305,Incentive,max,500.0000,$
63644,9306,Incentive,min,75.0000,$
63645,9306,Incentive,max,4000.0000,$
63646,9307,Incentive,min,1000.0000,$
63647,9307,Incentive,max,2000.0000,$
63650,9308,Incentive,min,0.1000,$/kWh
63651,9308,Incentive,max,0.2200,$/kWh
63652,9309,Incentive,min,0.1400,$/kWh
63653,9309,Incentive,max,0.2200,$/kWh
63654,9310,Incentive,min,75.0000,$/ton
63655,9310,Incentive,max,200.0000,$/ton
63656,9311,Incentive,min,100.0000,$/Unit
63657,9311,Incentive,max,250.0000,$/Unit
63658,9312,Incentive,min,100.0000,$/Unit
63659,9312,Incentive,max,1700.0000,$/Unit
63660,9313,Incentive,min,200.0000,$/Unit
63661,9313,Incentive,max,400.0000,$/Unit
63662,9314,Incentive,,250.0000,$/Unit
63663,9315,Incentive,,250.0000,$/Unit
63667,4317,Incentive,,400.0000,$/kW
63668,4317,Incentive,max,50000.0000,$
63717,676,Incentive,min,5000.0000,$/Unit
63718,676,Incentive,max,30000.0000,$
63719,9321,Incentive,min,3.0000,$/Unit
63720,9321,Incentive,max,250.0000,$/Unit
63721,9322,Incentive,min,20.0000,$/Unit
63722,9322,Incentive,max,30.0000,$/Unit
63723,9323,Incentive,min,20.0000,$/ton
63724,9323,Incentive,max,60.0000,$/ton
63725,9324,Incentive,min,60.0000,$/ton
63726,9324,Incentive,max,75.0000,$/ton
63727,9325,Incentive,,100.0000,$/ton
63728,9326,Incentive,min,80.0000,$/ton
63729,9326,Incentive,max,500.0000,$/ton
63730,9327,Incentive,min,500.0000,$/ton
63731,9327,Incentive,max,750.0000,$/ton
63732,9328,Incentive,min,40.0000,$/Unit
63733,9328,Incentive,max,100.0000,$/Unit
63734,9329,Incentive,min,5.0000,$
63735,9329,Incentive,max,150.0000,$
63736,9330,Incentive,,750.0000,$/Unit
63737,9331,Incentive,,75.0000,$/Unit
